id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName,isImpacting
80555339,655745,12549,HERNE BAY CENTRAL,2022-11-04T02:35:02,2022-11-04T12:20:06,585,Genuine ,109830,SWALECLIFFE NO1,False
80556075,655745,12548,TANKERTON,2022-11-04T02:35:02,2022-11-04T12:20:06,585,Genuine ,109830,SWALECLIFFE NO1,False
80559181,656470,12661,LANGSTONE HARBOUR,2022-11-04T10:40:00,2022-11-04T12:03:00,83,Genuine ,109819,COURT LANE COSHAM,False
80563776,653921,12579,PEVENSEY BAY,2022-11-03T08:07:00,2022-11-04T11:05:00,1618,Genuine ,109891,MONTAGUE WAY WESTHAM,False
80561872,652857,12621,BEMBRIDGE,2022-11-03T00:18:36,2022-11-04T10:30:00,2051,Genuine - Non Impacting,109937,HILLWAY BEMBRIDGE,False
80560612,652857,12620,ST HELENS,2022-11-03T00:18:36,2022-11-04T10:30:00,2051,Genuine - Non Impacting,109937,HILLWAY BEMBRIDGE,False
80564335,656102,12624,SANDOWN,2022-11-04T09:15:51,2022-11-04T09:59:00,43,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564336,656102,12623,YAVERLAND,2022-11-04T09:15:51,2022-11-04T09:59:00,43,Genuine - Non Impacting,110096,SANDOWN NO1,False
80565497,656102,12622,WHITECLIFF BAY,2022-11-04T09:15:51,2022-11-04T09:59:00,43,Genuine - Non Impacting,110096,SANDOWN NO1,False
80570480,652914,12662,CHICHESTER HARBOUR,2022-11-03T00:35:34,2022-11-04T09:44:00,1988,Genuine ,116025,PRIORS LEAZE LANE NUTBOURNE,False
80562654,656186,12618,RYDE,2022-11-02T22:35:00,2022-11-04T09:29:00,2094,Genuine ,109777,APPLEY PARK RYDE TRANSFER,False
80562355,656186,12617,COWES,2022-11-02T22:35:00,2022-11-04T09:29:00,2094,Genuine - Non Impacting,109777,APPLEY PARK RYDE TRANSFER,False
80560079,655732,12568,SANDGATE,2022-11-04T01:20:00,2022-11-04T09:04:00,464,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80559920,655732,12569,HYTHE,2022-11-04T01:20:00,2022-11-04T09:04:00,464,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80564359,656037,12624,SANDOWN,2022-11-04T08:31:48,2022-11-04T08:51:18,19,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564360,656037,12623,YAVERLAND,2022-11-04T08:31:48,2022-11-04T08:51:18,19,Genuine - Non Impacting,110096,SANDOWN NO1,False
80565623,656037,12622,WHITECLIFF BAY,2022-11-04T08:31:48,2022-11-04T08:51:18,19,Genuine - Non Impacting,110096,SANDOWN NO1,False
80559615,655741,12550,MINSTER LEAS,2022-11-04T02:50:00,2022-11-04T08:27:00,337,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80559605,655741,12544,SHEERNESS,2022-11-04T02:50:00,2022-11-04T08:27:00,337,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80564357,656009,12624,SANDOWN,2022-11-04T07:35:47,2022-11-04T08:07:05,31,Genuine ,110096,SANDOWN NO1,False
80564358,656009,12623,YAVERLAND,2022-11-04T07:35:47,2022-11-04T08:07:05,31,Genuine ,110096,SANDOWN NO1,False
80565587,656009,12622,WHITECLIFF BAY,2022-11-04T07:35:47,2022-11-04T08:07:05,31,Genuine - Non Impacting,110096,SANDOWN NO1,False
80556558,653423,12595,BOGNOR REGIS (ALDWICK),2022-11-03T05:36:00,2022-11-04T08:00:00,1584,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80557839,653423,12596,PAGHAM,2022-11-03T05:36:00,2022-11-04T08:00:00,1584,Genuine - Non Impacting,109959,WEST PARK BOGNOR REGIS,False
80557840,653423,12594,BOGNOR REGIS EAST,2022-11-03T05:36:00,2022-11-04T08:00:00,1584,Genuine ,109959,WEST PARK BOGNOR REGIS,False
80561985,655844,12544,SHEERNESS,2022-11-04T04:07:44,2022-11-04T07:45:00,217,Not Genuine ,109614,BRIELLE WAY WESTMINSTER,False
80559180,656469,12661,LANGSTONE HARBOUR,2022-11-04T05:18:00,2022-11-04T06:46:00,88,Genuine ,109819,COURT LANE COSHAM,False
80559756,656203,12617,COWES,2022-11-03T22:30:00,2022-11-04T06:42:00,492,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559707,656203,12616,GURNARD,2022-11-03T22:30:00,2022-11-04T06:42:00,492,Genuine ,109652,WOODVALE TRANSFER NO2,False
80562438,655893,12544,SHEERNESS,2022-11-04T03:21:00,2022-11-04T06:00:00,159,Genuine ,109616,SOUTH STREET QUEENBOROUGH,False
80554878,655978,12551,HERNE BAY,2022-11-04T05:37:00,2022-11-04T05:53:00,16,Genuine ,109682,MAY STREET HERNE BAY NO3,False
80564530,657210,12616,GURNARD,2022-11-03T15:48:00,2022-11-04T05:32:00,824,Genuine ,110701,TERMINUS ROAD COWES 2,False
80565076,657210,12617,COWES,2022-11-03T15:48:00,2022-11-04T05:32:00,824,Genuine ,110701,TERMINUS ROAD COWES 2,False
80559520,655929,12582,SEAFORD,2022-11-04T04:30:47,2022-11-04T05:27:59,57,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558666,655929,12583,SALTDEAN,2022-11-04T04:30:47,2022-11-04T05:27:59,57,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80557558,655882,12583,SALTDEAN,2022-11-04T04:43:00,2022-11-04T05:22:09,39,Not Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80559281,655882,12582,SEAFORD,2022-11-04T04:43:00,2022-11-04T05:22:09,39,Not Genuine ,109957,PORTOBELLO BRIGHTON NO2,False
80558955,652889,12596,PAGHAM,2022-11-03T00:03:00,2022-11-04T05:07:00,1744,Genuine ,109973,ALDWICK AVENUE BOGNOR,False
80558976,652889,12595,BOGNOR REGIS (ALDWICK),2022-11-03T00:03:00,2022-11-04T05:07:00,1744,Genuine ,109973,ALDWICK AVENUE BOGNOR,False
80559390,652889,12594,BOGNOR REGIS EAST,2022-11-03T00:03:00,2022-11-04T05:07:00,1744,Genuine ,109973,ALDWICK AVENUE BOGNOR,False
80569349,652889,12593,FELPHAM,2022-11-03T00:03:00,2022-11-04T05:07:00,1744,Genuine ,109973,ALDWICK AVENUE BOGNOR,False
80559345,655761,12546,LEYSDOWN,2022-11-04T02:51:00,2022-11-04T04:49:00,118,Genuine ,109613,BARROWS BROOK EASTCHURCH,False
80563173,655691,12567,FOLKESTONE,2022-11-04T01:30:00,2022-11-04T04:15:00,165,Genuine ,110010,THE STADE FOLKESTONE,False
80564553,655082,12620,ST HELENS,2022-11-03T19:18:00,2022-11-04T03:43:00,505,Genuine ,110761,BRADING,False
80571451,656366,12662,CHICHESTER HARBOUR,2022-11-04T02:41:00,2022-11-04T03:23:00,42,Genuine ,111600,MILL LANE FISHBOURNE,False
80562418,655717,12544,SHEERNESS,2022-11-04T02:20:00,2022-11-04T03:00:00,40,Genuine ,109616,SOUTH STREET QUEENBOROUGH,False
80562735,660063,12618,RYDE,2022-11-03T04:34:00,2022-11-04T02:54:00,1340,Genuine ,109778,PRINCE CONSORT RYDE NEW,False
80571436,655553,12578,NORMANS BAY,2022-11-04T00:15:00,2022-11-04T02:51:27,156,Genuine ,115503,COODEN BEACH BEXHILL,False
80571387,655553,12577,BEXHILL,2022-11-04T00:15:00,2022-11-04T02:51:27,156,Genuine ,115503,COODEN BEACH BEXHILL,False
80559523,655655,12582,SEAFORD,2022-11-04T01:05:11,2022-11-04T02:49:37,104,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558669,655655,12583,SALTDEAN,2022-11-04T01:05:11,2022-11-04T02:49:37,104,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80562405,656120,12588,SHOREHAM BEACH,2022-11-03T22:47:00,2022-11-04T02:49:00,242,Genuine ,109929,SHOREHAM NO1,False
80562431,656120,12587,SOUTHWICK,2022-11-03T22:47:00,2022-11-04T02:49:00,242,Genuine ,109929,SHOREHAM NO1,False
80562492,656120,12586,HOVE,2022-11-03T22:47:00,2022-11-04T02:49:00,242,Genuine ,109929,SHOREHAM NO1,False
80562699,655025,12617,COWES,2022-11-03T18:43:48,2022-11-04T02:31:00,467,Genuine - Non Impacting,109650,MARSH ROAD GURNARD,False
80561932,655025,12616,GURNARD,2022-11-03T18:43:48,2022-11-04T02:31:00,467,Genuine ,109650,MARSH ROAD GURNARD,False
80563162,656629,12550,MINSTER LEAS,2022-11-04T02:15:00,2022-11-04T02:30:00,15,Genuine ,109621,NOREEN AVENUE SHEERNESS,False
80555828,655694,12544,SHEERNESS,2022-11-04T01:55:33,2022-11-04T02:30:00,34,Genuine ,109869,GRAIN NO2,False
80570542,656629,12544,SHEERNESS,2022-11-04T02:15:00,2022-11-04T02:30:00,15,Genuine ,109621,NOREEN AVENUE SHEERNESS,False
80570689,655664,12582,SEAFORD,2022-11-04T01:26:29,2022-11-04T02:29:00,62,Genuine - Non Impacting,110046,BEACH ROAD NEWHAVEN,False
80561804,655216,12593,FELPHAM,2022-11-03T21:28:00,2022-11-04T02:28:00,300,Genuine ,109972,BOGNOR MAIN,False
80562260,655216,12592,MIDDLETON-ON-SEA,2022-11-03T21:28:00,2022-11-04T02:28:00,300,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80561664,655216,12594,BOGNOR REGIS EAST,2022-11-03T21:28:00,2022-11-04T02:28:00,300,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80561639,655216,12595,BOGNOR REGIS (ALDWICK),2022-11-03T21:28:00,2022-11-04T02:28:00,300,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80571450,656365,12662,CHICHESTER HARBOUR,2022-11-03T22:08:00,2022-11-04T02:26:00,258,Genuine ,111600,MILL LANE FISHBOURNE,False
80561979,655847,12544,SHEERNESS,2022-11-03T19:30:00,2022-11-04T02:24:14,414,Not Genuine ,109614,BRIELLE WAY WESTMINSTER,False
80556375,656232,12591,LITTLEHAMPTON,2022-11-03T23:00:00,2022-11-04T02:15:00,195,Genuine ,109977,FORESHORE TANK LITTLEHAMPTON,False
80557563,655221,12583,SALTDEAN,2022-11-03T22:45:00,2022-11-04T02:15:00,210,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80559286,655221,12582,SEAFORD,2022-11-03T22:45:00,2022-11-04T02:15:00,210,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80570688,655758,12582,SEAFORD,2022-11-04T01:26:00,2022-11-04T02:15:00,49,Genuine ,110043,WEST PIER NEWHAVEN,False
80570284,655565,12577,BEXHILL,2022-11-04T00:41:00,2022-11-04T02:14:00,93,Genuine ,115500,BEXHILL DOWN,False
80559179,656468,12661,LANGSTONE HARBOUR,2022-11-03T18:21:00,2022-11-04T02:03:00,462,Genuine ,109819,COURT LANE COSHAM,False
80563081,655233,12619,SEAGROVE,2022-11-03T21:13:13,2022-11-04T02:00:00,286,Genuine ,109787,SALTERNS ROAD SEAVIEW,False
80563974,655233,12620,ST HELENS,2022-11-03T21:13:13,2022-11-04T02:00:00,286,Genuine ,109787,SALTERNS ROAD SEAVIEW,False
80563964,655233,12618,RYDE,2022-11-03T21:13:13,2022-11-04T02:00:00,286,Genuine ,109787,SALTERNS ROAD SEAVIEW,False
80554928,654968,12616,GURNARD,2022-11-03T18:35:00,2022-11-04T01:59:00,444,Genuine - Non Impacting,109704,EGYPT POINT COWES,False
80555089,654968,12617,COWES,2022-11-03T18:35:00,2022-11-04T01:59:00,444,Genuine ,109704,EGYPT POINT COWES,False
80570117,666312,12577,BEXHILL,2022-11-04T00:02:00,2022-11-04T01:50:00,108,Genuine - Non Impacting,115504,HARTFIELD ROAD BEXHILL,False
80569640,666312,12578,NORMANS BAY,2022-11-04T00:02:00,2022-11-04T01:50:00,108,Genuine - Non Impacting,115504,HARTFIELD ROAD BEXHILL,False
80555285,656314,12617,COWES,2022-11-03T18:31:00,2022-11-04T01:44:00,433,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80555213,656314,12616,GURNARD,2022-11-03T18:31:00,2022-11-04T01:44:00,433,Genuine - Non Impacting,109707,MEDINA ROAD COWES,False
80564339,655600,12624,SANDOWN,2022-11-04T00:41:34,2022-11-04T01:32:00,50,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564340,655600,12623,YAVERLAND,2022-11-04T00:41:34,2022-11-04T01:32:00,50,Genuine - Non Impacting,110096,SANDOWN NO1,False
80565499,655600,12622,WHITECLIFF BAY,2022-11-04T00:41:34,2022-11-04T01:32:00,50,Genuine ,110096,SANDOWN NO1,False
80569698,655727,12577,BEXHILL,2022-11-04T00:05:00,2022-11-04T01:15:00,70,Genuine - Non Impacting,111370,YORK ROAD BEXHILL,False
80569307,655727,12576,ST LEONARDS,2022-11-04T00:05:00,2022-11-04T01:15:00,70,Genuine - Non Impacting,111370,YORK ROAD BEXHILL,False
80557369,655413,12603,EASTNEY,2022-11-03T23:15:00,2022-11-04T01:08:00,113,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80562819,655413,12601,BEACHLANDS CENTRAL,2022-11-03T23:15:00,2022-11-04T01:08:00,113,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80557086,655413,12602,BEACHLANDS WEST,2022-11-03T23:15:00,2022-11-04T01:08:00,113,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80558504,655413,12604,SOUTHSEA EAST,2022-11-03T23:15:00,2022-11-04T01:08:00,113,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80558508,655413,12661,LANGSTONE HARBOUR,2022-11-03T23:15:00,2022-11-04T01:08:00,113,Genuine ,109823,FORT CUMBERLAND NO1,False
80570619,655556,12577,BEXHILL,2022-11-04T00:24:31,2022-11-04T00:59:00,34,Genuine - Non Impacting,111338,GALLEY HILL BEXHILL,False
80557500,655506,12583,SALTDEAN,2022-11-04T00:10:00,2022-11-04T00:56:00,46,Genuine ,109955,PORTOBELLO BRIGHTON NO1,False
80561765,655151,12620,ST HELENS,2022-11-03T20:07:00,2022-11-04T00:54:00,287,Genuine ,109938,THE POINT BEMBRIDGE,False
80561133,655151,12619,SEAGROVE,2022-11-03T20:07:00,2022-11-04T00:54:00,287,Genuine - Non Impacting,109938,THE POINT BEMBRIDGE,False
80561134,655151,12621,BEMBRIDGE,2022-11-03T20:07:00,2022-11-04T00:54:00,287,Genuine - Non Impacting,109938,THE POINT BEMBRIDGE,False
80558668,655653,12583,SALTDEAN,2022-11-04T00:06:29,2022-11-04T00:46:24,39,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80559522,655653,12582,SEAFORD,2022-11-04T00:06:29,2022-11-04T00:46:24,39,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558658,655469,12583,SALTDEAN,2022-11-04T00:12:21,2022-11-04T00:45:00,32,Not Genuine ,109955,PORTOBELLO BRIGHTON NO1,False
80558440,655510,12662,CHICHESTER HARBOUR,2022-11-04T00:24:01,2022-11-04T00:45:00,20,Not Genuine ,109836,CHICHESTER,False
80562273,655396,12581,BIRLING GAP,2022-11-03T23:15:00,2022-11-04T00:45:00,90,Genuine - Non Impacting,109936,EAST DEAN,False
80560928,654998,12591,LITTLEHAMPTON,2022-11-03T19:41:00,2022-11-04T00:43:00,302,Genuine ,109968,FORD ROAD ARUNDEL,False
80560938,655356,12608,CALSHOT,2022-11-03T22:51:00,2022-11-04T00:39:00,108,Genuine ,109826,ASHLETT CREEK FAWLEY,False
80562785,655373,12589,LANCING BEACH GREEN,2022-11-03T22:36:49,2022-11-04T00:37:12,120,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80562619,655373,12588,SHOREHAM BEACH,2022-11-03T22:36:49,2022-11-04T00:37:12,120,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80562602,655373,12587,SOUTHWICK,2022-11-03T22:36:49,2022-11-04T00:37:12,120,Genuine - Non Impacting,109922,ROPETACKLE STREET SHOREHAM,False
80556078,653111,12548,TANKERTON,2022-11-03T02:14:41,2022-11-04T00:27:29,1332,Genuine ,109830,SWALECLIFFE NO1,False
80555342,653111,12549,HERNE BAY CENTRAL,2022-11-03T02:14:41,2022-11-04T00:27:29,1332,Genuine ,109830,SWALECLIFFE NO1,False
80563581,655201,12619,SEAGROVE,2022-11-03T20:56:00,2022-11-04T00:09:00,193,Genuine ,109790,GREAT PRESTON ROAD RYDE,False
80563663,655201,12618,RYDE,2022-11-03T20:56:00,2022-11-04T00:09:00,193,Genuine ,109790,GREAT PRESTON ROAD RYDE,False
80558444,655116,12662,CHICHESTER HARBOUR,2022-11-03T19:56:00,2022-11-04T00:08:00,252,Genuine ,109836,CHICHESTER,False
80562297,656353,12624,SANDOWN,2022-11-03T19:00:00,2022-11-03T23:41:00,281,Genuine - Non Impacting,110029,HOPE BEACH SHANKLIN NEW,False
80562298,656353,12623,YAVERLAND,2022-11-03T19:00:00,2022-11-03T23:41:00,281,Genuine - Non Impacting,110029,HOPE BEACH SHANKLIN NEW,False
80563209,656353,12625,SHANKLIN,2022-11-03T19:00:00,2022-11-03T23:41:00,281,Genuine ,110029,HOPE BEACH SHANKLIN NEW,False
80561730,655353,12615,COLWELL BAY,2022-11-03T22:39:00,2022-11-03T23:35:00,56,Genuine - Non Impacting,109663,THE INSTITUTE YARMOUTH NO1,False
80567544,655363,12615,COLWELL BAY,2022-11-03T22:52:00,2022-11-03T23:35:00,43,Genuine - Non Impacting,109665,THORLEY ROAD BOULDNOR,False
80567522,655363,12614,TOTLAND BAY,2022-11-03T22:52:00,2022-11-03T23:35:00,43,Genuine - Non Impacting,109665,THORLEY ROAD BOULDNOR,False
80559505,655343,12661,LANGSTONE HARBOUR,2022-11-03T22:14:33,2022-11-03T23:34:00,79,Genuine ,109817,MAINLAND DRAYTON,False
80562137,655551,12625,SHANKLIN,2022-11-03T23:00:00,2022-11-03T23:30:00,30,Genuine - Non Impacting,110034,LUCCOMBE,False
80562138,655551,12626,VENTNOR,2022-11-03T23:00:00,2022-11-03T23:30:00,30,Genuine - Non Impacting,110034,LUCCOMBE,False
80559148,655111,12604,SOUTHSEA EAST,2022-11-03T20:05:00,2022-11-03T23:28:00,203,Genuine ,109822,PIER ROAD SOUTHSEA,False
80556202,655111,12605,STOKES BAY,2022-11-03T20:05:00,2022-11-03T23:28:00,203,Genuine ,109822,PIER ROAD SOUTHSEA,False
80556982,655346,12607,HILLHEAD,2022-11-03T22:26:34,2022-11-03T23:22:16,55,Genuine ,109715,SALTERNS ROAD HILL HEAD,False
80558465,655346,12606,LEE-ON-SOLENT,2022-11-03T22:26:34,2022-11-03T23:22:16,55,Genuine - Non Impacting,109715,SALTERNS ROAD HILL HEAD,False
80571609,655110,12597,SELSEY,2022-11-03T19:40:00,2022-11-03T23:12:00,212,Genuine ,109792,EAST BEACH ROAD SELSEY,False
80556439,655066,12617,COWES,2022-11-03T19:14:27,2022-11-03T22:53:19,218,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80555160,655066,12616,GURNARD,2022-11-03T19:14:27,2022-11-03T22:53:19,218,Genuine - Non Impacting,109706,HIGH STREET COWES,False
80555534,656039,12617,COWES,2022-11-03T21:20:00,2022-11-03T22:25:00,65,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555869,656039,12616,GURNARD,2022-11-03T21:20:00,2022-11-03T22:25:00,65,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80559755,656202,12617,COWES,2022-11-03T02:50:00,2022-11-03T22:18:00,1168,Genuine ,109652,WOODVALE TRANSFER NO2,False
80559706,656202,12616,GURNARD,2022-11-03T02:50:00,2022-11-03T22:18:00,1168,Genuine ,109652,WOODVALE TRANSFER NO2,False
80562272,655287,12581,BIRLING GAP,2022-11-03T21:15:00,2022-11-03T22:12:00,57,Genuine ,109936,EAST DEAN,False
80555124,655315,12617,COWES,2022-11-03T21:19:00,2022-11-03T22:06:00,47,Genuine - Non Impacting,109702,ALBANY ROAD EAST COWES,False
80555000,655315,12616,GURNARD,2022-11-03T21:19:00,2022-11-03T22:06:00,47,Genuine - Non Impacting,109702,ALBANY ROAD EAST COWES,False
80562135,655546,12625,SHANKLIN,2022-11-03T21:45:00,2022-11-03T22:00:00,15,Genuine - Non Impacting,110034,LUCCOMBE,False
80562136,655546,12626,VENTNOR,2022-11-03T21:45:00,2022-11-03T22:00:00,15,Genuine - Non Impacting,110034,LUCCOMBE,False
80562143,655544,12625,SHANKLIN,2022-11-03T20:15:00,2022-11-03T20:30:00,15,Genuine - Non Impacting,110034,LUCCOMBE,False
80562144,655544,12626,VENTNOR,2022-11-03T20:15:00,2022-11-03T20:30:00,15,Genuine - Non Impacting,110034,LUCCOMBE,False
80564367,655215,12624,SANDOWN,2022-11-03T19:44:33,2022-11-03T20:28:07,43,Genuine ,110096,SANDOWN NO1,False
80564368,655215,12623,YAVERLAND,2022-11-03T19:44:33,2022-11-03T20:28:07,43,Genuine ,110096,SANDOWN NO1,False
80565627,655215,12622,WHITECLIFF BAY,2022-11-03T19:44:33,2022-11-03T20:28:07,43,Genuine - Non Impacting,110096,SANDOWN NO1,False
80555543,655543,12617,COWES,2022-11-03T19:55:00,2022-11-03T20:13:00,18,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555953,655543,12616,GURNARD,2022-11-03T19:55:00,2022-11-03T20:13:00,18,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80559614,653619,12550,MINSTER LEAS,2022-11-03T17:41:00,2022-11-03T19:51:00,130,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80559604,653619,12544,SHEERNESS,2022-11-03T17:41:00,2022-11-03T19:51:00,130,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80562141,655541,12625,SHANKLIN,2022-11-03T19:00:00,2022-11-03T19:30:00,30,Genuine - Non Impacting,110034,LUCCOMBE,False
80562142,655541,12626,VENTNOR,2022-11-03T19:00:00,2022-11-03T19:30:00,30,Genuine - Non Impacting,110034,LUCCOMBE,False
80564333,655029,12624,SANDOWN,2022-11-03T18:50:35,2022-11-03T19:15:52,25,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564334,655029,12623,YAVERLAND,2022-11-03T18:50:35,2022-11-03T19:15:52,25,Genuine - Non Impacting,110096,SANDOWN NO1,False
80565496,655029,12622,WHITECLIFF BAY,2022-11-03T18:50:35,2022-11-03T19:15:52,25,Genuine - Non Impacting,110096,SANDOWN NO1,False
80555952,655540,12616,GURNARD,2022-11-03T18:37:00,2022-11-03T19:07:00,30,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555542,655540,12617,COWES,2022-11-03T18:37:00,2022-11-03T19:07:00,30,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80559909,654307,12569,HYTHE,2022-11-03T10:15:00,2022-11-03T18:44:00,509,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80560068,654307,12568,SANDGATE,2022-11-03T10:15:00,2022-11-03T18:44:00,509,Genuine ,109897,RANGE ROAD HYTHE K LONG,False
80561860,653209,12544,SHEERNESS,2022-11-03T02:15:00,2022-11-03T18:00:00,945,Not Genuine ,109614,BRIELLE WAY WESTMINSTER,False
80559613,660464,12550,MINSTER LEAS,2022-11-03T04:33:00,2022-11-03T17:41:00,788,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80559603,660464,12544,SHEERNESS,2022-11-03T04:33:00,2022-11-03T17:41:00,788,Genuine - Non Impacting,109619,WARDS HILL ROAD MINSTER IOS,False
80564349,654926,12624,SANDOWN,2022-11-03T16:36:06,2022-11-03T17:27:18,51,Genuine - Non Impacting,110096,SANDOWN NO1,False
80564350,654926,12623,YAVERLAND,2022-11-03T16:36:06,2022-11-03T17:27:18,51,Genuine - Non Impacting,110096,SANDOWN NO1,False
80565504,654926,12622,WHITECLIFF BAY,2022-11-03T16:36:06,2022-11-03T17:27:18,51,Genuine - Non Impacting,110096,SANDOWN NO1,False
80554880,654679,12551,HERNE BAY,2022-11-03T12:48:36,2022-11-03T16:56:00,247,Genuine ,109682,MAY STREET HERNE BAY NO3,False
80571459,655321,12662,CHICHESTER HARBOUR,2022-11-03T15:48:00,2022-11-03T16:41:00,53,Genuine ,111600,MILL LANE FISHBOURNE,False
80564558,653410,12620,ST HELENS,2022-11-03T04:53:00,2022-11-03T16:07:00,674,Genuine ,110761,BRADING,False
80562700,653493,12617,COWES,2022-11-03T05:42:22,2022-11-03T16:04:00,621,Genuine - Non Impacting,109650,MARSH ROAD GURNARD,False
80561933,653493,12616,GURNARD,2022-11-03T05:42:22,2022-11-03T16:04:00,621,Genuine ,109650,MARSH ROAD GURNARD,False
80569222,654450,12573,CAMBER,2022-11-03T10:51:00,2022-11-03T15:45:00,294,Genuine - Non Impacting,110958,RYE,False
80558302,654417,12548,TANKERTON,2022-11-03T11:57:00,2022-11-03T15:43:00,226,Genuine - Non Impacting,109835,SWALECLIFFE NO2,False
80556614,654417,12549,HERNE BAY CENTRAL,2022-11-03T11:57:00,2022-11-03T15:43:00,226,Genuine - Non Impacting,109835,SWALECLIFFE NO2,False
80558665,654907,12583,SALTDEAN,2022-11-03T14:10:57,2022-11-03T15:42:06,91,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80559389,654907,12582,SEAFORD,2022-11-03T14:10:57,2022-11-03T15:42:06,91,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80561806,652697,12593,FELPHAM,2022-11-02T23:41:00,2022-11-03T15:41:00,960,Genuine ,109972,BOGNOR MAIN,False
80562262,652697,12592,MIDDLETON-ON-SEA,2022-11-02T23:41:00,2022-11-03T15:41:00,960,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80561641,652697,12595,BOGNOR REGIS (ALDWICK),2022-11-02T23:41:00,2022-11-03T15:41:00,960,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80561666,652697,12594,BOGNOR REGIS EAST,2022-11-02T23:41:00,2022-11-03T15:41:00,960,Genuine - Non Impacting,109972,BOGNOR MAIN,False
80564337,653582,12624,SANDOWN,2022-11-03T06:35:20,2022-11-03T15:36:02,540,Genuine ,110096,SANDOWN NO1,False
